record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,forest,reserved_use,current_use,allottee_id,allottee_address,legal_gazette_notice,registration_date,title_issue_date,status,needs_manual_review
annex_10_nakuru_ngongongeri_forest_excision_5412,1249,NGONGONGERI/1249,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Kipkoech Maritim,,Ngongongeri,2.28,,2,471,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,16054301,12881 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5413,1250,NGONGONGERI/1250,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Catherine Koech,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,5277350,12881 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5414,1251,NGONGONGERI/1251,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph Kimaru,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0810415,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5415,1252,NGONGONGERI/1252,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Silas Kipruto,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0312545,634 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5416,1253,NGONGONGERI/1253,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Monica Jeruto,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,3937490,1169 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5417,1254,NGONGONGERI/1254,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Erastus Sinoti,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5418,1255,NGONGONGERI/1255,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,John Onsombi Arosi,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0389001,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5419,1256,NGONGONGERI/1256,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,,,Ngongongeri,,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5420,1257,NGONGONGERI/1257,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Mary Chepchumba Kotut,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0094026,191 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5421,1258,NGONGONGERI/1258,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,James Kimeli Maritim,,Ngongongeri,4.05,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,3596422,1972 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5422,1259,NGONGONGERI/1259,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Peter Macharia,,Ngongongeri,3.79,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0237970,410 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5423,1260,NGONGONGERI/1260,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,David Chesire,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,1098721,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5424,1261,NGONGONGERI/1261,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Shadrack F Kipkoech Barmasai,,Ngongongeri,4.05,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,1115088,30213 Nairobi,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5425,1262,NGONGONGERI/1262,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Ezekiel Rotich,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,1330100,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5426,1263,NGONGONGERI/1263,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Jackson Kiprotich Kimeli,,Ngongongeri,2,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,2315359,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5427,1264,NGONGONGERI/1264,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Sammy Kaptuem Kogo,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5428,1265,NGONGONGERI/1265,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Edward Kiprob Kibii,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0928190,641 E/Ravine,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5429,1266,NGONGONGERI/1266,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Nyauundi Nyarienga,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,1901273,102 Kitengela,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5430,1267,NGONGONGERI/1267,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph Rop,,Ngongongeri,4.05,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4345013,14427 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5431,1268,NGONGONGERI/1268,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,John Karuki Ndufa,,Ngongongeri,0.92,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,3309447766,4033 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5432,1269,NGONGONGERI/1269,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Stella Tarus,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,11378265,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5433,1270,NGONGONGERI/1270,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Magrina Sote Chelimo,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,23042057,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5434,1271,NGONGONGERI/1271,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph N Kipsang,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4019455,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5435,1272,NGONGONGERI/1272,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Francis K Sambili,,Ngongongeri,1.68,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4018861,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5436,1273,NGONGONGERI/1273,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph Kimaru,,Ngongongeri,2.02,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4018863,7049 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5437,1274,NGONGONGERI/1274,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Francis Kiptalam Simat,,Ngongongeri,2.65,,2,472,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0881523,102 Itens,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5438,1275,NGONGONGERI/1275,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Kennedy Mongare Nyaoga,,Ngongongeri,2.65,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,931478901,12227 Mombasa,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5439,1276,NGONGONGERI/1276,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Dominic Kipkorir Kiptalam,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4124287,102 Itens,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5440,1277,NGONGONGERI/1277,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Kennedy Mongare Nyaoga,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9314789,12227 Mombasa,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5441,1278,NGONGONGERI/1278,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Hezekiah Cheptumo Kandie,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9836552,14750 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5442,1279,NGONGONGERI/1279,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Michael B Chepkonga,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,10305523,4670 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5443,1280,NGONGONGERI/1280,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Jane Jepkosker Keitany,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0335722,7070 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5444,1281,NGONGONGERI/1281,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Fredrick Kibet Cherono,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,7395375,56204 Nairobi,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5445,1282,NGONGONGERI/1282,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Samuel K Kirui,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,13062516,144 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5446,1283,NGONGONGERI/1283,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph Kiplangat Koros,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0243974,3506 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5447,1284,NGONGONGERI/1284,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,James Kibet Kiproop,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,99588868,347 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5448,1285,NGONGONGERI/1285,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Philemos Kibet Chemoswo,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9957687,347 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5449,1286,NGONGONGERI/1286,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,,,Ngongongeri,,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5450,1287,NGONGONGERI/1287,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Zachary Kiptoo Chirchir,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0484805,280 E/Ravine,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5451,1288,NGONGONGERI/1288,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Jane Jemutas Kipkorir,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9571194,1028 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5452,1289,NGONGONGERI/1289,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Michael Kipkoech Kiptoo,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0879835,9 Iten,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5453,1290,NGONGONGERI/1290,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Edward Cherop Kimosop,,Ngongongeri,2.12,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,6596107,191 Margai,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5454,1291,NGONGONGERI/1291,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,,,Ngongongeri,,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5455,1292,NGONGONGERI/1292,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,,,Ngongongeri,,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5456,1293,NGONGONGERI/1293,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Harun Komen Tutoek,,Ngongongeri,2.28,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0335676,41 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5457,1294,NGONGONGERI/1294,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Jerry Kiprotich Ngetich,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,8893129,366 Eldama,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5458,1295,NGONGONGERI/1295,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Daniel Kiplagat Kirui,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0285939,7277 *,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5459,1296,NGONGONGERI/1296,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Jalon Kiptoo Sambu,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,3247843,430 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5460,1297,NGONGONGERI/1297,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Stanley Kiprotich Chebu,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,1111371,2318 Iten,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5461,1298,NGONGONGERI/1298,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Menessah Kipkonr Komayo,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,89 Chebermut,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5462,1299,NGONGONGERI/1299,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,William Kimutai Rotich,,Ngongongeri,2.02,,2,473,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,61 Chebernet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5463,1300,NGONGONGERI/1300,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,James Kipkosgeni Kwambia,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,11338192,231 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5464,1301,NGONGONGERI/1301,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph Barskwonyi,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,328 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5465,1302,NGONGONGERI/1302,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Jeniffer Chemoiyo,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9864754,328 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5466,1303,NGONGONGERI/1303,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Musa Chepyegon,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,328 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5467,1304,NGONGONGERI/1304,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Francis Kipketer Tallam,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,10745155,16122 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5468,1305,NGONGONGERI/1305,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,William K Toroitich,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,8893591,328 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5469,1306,NGONGONGERI/1306,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Richard Shikuku Komen,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,7138843,3408 Eldoret,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5470,1307,NGONGONGERI/1307,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,,,Ngongongeri,,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,,,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5471,1308,NGONGONGERI/1308,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Patrick Muingai Nganga,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0741918,8 Elburgon,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5472,1309,NGONGONGERI/1309,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Francis Mariera Misonge,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,1529387,613 Njoro,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5473,1310,NGONGONGERI/1310,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Kipkorir Komen,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,0336225,283 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5474,1311,NGONGONGERI/1311,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Kipkemboi Komen Tuitoek,,Ngongongeri,2,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,8223458,41 Kabarnet,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5475,1312,NGONGONGERI/1312,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,William Kandagor Murebu,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9124353,7133 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5476,1313,NGONGONGERI/1313,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Joseph Ezekiel Kigen,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9835933,370 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5477,1314,NGONGONGERI/1314,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,William Kiplangat Suwai,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4545785,1110 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5478,1315,NGONGONGERI/1315,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,James Laboso,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,3825382,2604 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5479,1316,NGONGONGERI/1316,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Zakayo Laboso,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4727749,2604 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5480,1317,NGONGONGERI/1317,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Grace Korir,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,2358064,2604 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5481,1318,NGONGONGERI/1318,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Caroline Chesang,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9728724,2604 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5482,1319,NGONGONGERI/1319,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Martha Kimoi Leiro,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,4536766,13621 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5483,1320,NGONGONGERI/1320,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Robinson Leiro,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,20101408,13621nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5484,1321,NGONGONGERI/1321,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,John Kipkoriu Arap Meli,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,410963,530 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5485,1322,NGONGONGERI/1322,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Mary Jelagat Koskei,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,9958913,470 Nakuru,,,,,0
annex_10_nakuru_ngongongeri_forest_excision_5486,1323,NGONGONGERI/1323,plot,forest_excision_allotment,Plot allocated in excised Ngongongeri Forest,Richard Ruto Kirui,,Ngongongeri,2.02,,2,474,annex_10_nakuru_ngongongeri_forest_excision.csv,,Ngongongeri,,,6475604,530 Nakuru,,,,,0
